split,book,system_folder,pipeline,model,pipeline_model,system_name,metric,score,higher_is_better,num_scored_segments,num_filtered_segments,num_available_segments,path
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.7445894736842106,True,114,6,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline1_gpt54_high/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,6.972734602396948,False,114,6,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline1_gpt54_high/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,5.6490807193413115,False,114,6,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline1_gpt54_high/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.7676324786324786,True,117,2,119,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline2_gemini/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.7559974576271187,True,118,2,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline2_gemini/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,6.216911549285307,False,118,2,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline2_gemini/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,5.0539514498185305,False,118,2,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline2_gemini/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,comet22,0.7611879310344827,True,116,3,119,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline2_gpt54_high/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,cometkiwi,0.7505205128205128,True,117,3,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline2_gpt54_high/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx,6.966679094184158,False,117,3,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline2_gpt54_high/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx-qe,5.657238782471062,False,117,3,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline2_gpt54_high/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline3,pipeline3,,pipeline3,pipeline3,comet22,0.7547359649122807,True,114,5,119,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline3/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline3,pipeline3,,pipeline3,pipeline3,cometkiwi,0.743011304347826,True,115,5,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline3/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline3,pipeline3,,pipeline3,pipeline3,metricx,7.084057048611019,False,115,5,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline3/segment_scores.jsonl
eval,hooked_a_novel_of_obsession,hooked_a_novel_of_obsession_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,5.871037276931431,False,115,5,120,results_all_metrics/eval/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession/hooked_a_novel_of_obsession_pipeline3/segment_scores.jsonl
eval,inner_space,inner_space_ht,ht,,ht,ht,cometkiwi,0.7431203488372092,True,172,0,172,results_all_metrics/eval/inner_space/inner_space/inner_space_ht/segment_scores.jsonl
eval,inner_space,inner_space_ht,ht,,ht,ht,metricx-qe,5.702361530651247,False,173,0,173,results_all_metrics/eval/inner_space/inner_space/inner_space_ht/segment_scores.jsonl
eval,inner_space,inner_space_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.8443148148148147,True,162,1,163,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline1_gemini/segment_scores.jsonl
eval,inner_space,inner_space_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.7727122807017545,True,171,1,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline1_gemini/segment_scores.jsonl
eval,inner_space,inner_space_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx,5.303173872811056,False,171,1,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline1_gemini/segment_scores.jsonl
eval,inner_space,inner_space_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx-qe,5.001708986454232,False,172,1,173,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline1_gemini/segment_scores.jsonl
eval,inner_space,inner_space_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,comet22,0.8475907407407407,True,162,1,163,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline1_gpt54_high/segment_scores.jsonl
eval,inner_space,inner_space_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.7742526315789473,True,171,1,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline1_gpt54_high/segment_scores.jsonl
eval,inner_space,inner_space_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,5.214556615865021,False,171,1,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline1_gpt54_high/segment_scores.jsonl
eval,inner_space,inner_space_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,5.010306551705959,False,172,1,173,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline1_gpt54_high/segment_scores.jsonl
eval,inner_space,inner_space_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.844575925925926,True,162,1,163,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline2_gemini/segment_scores.jsonl
eval,inner_space,inner_space_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.7716865497076024,True,171,1,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline2_gemini/segment_scores.jsonl
eval,inner_space,inner_space_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,5.300259744563298,False,171,1,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline2_gemini/segment_scores.jsonl
eval,inner_space,inner_space_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,4.961829103009645,False,172,1,173,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline2_gemini/segment_scores.jsonl
eval,inner_space,inner_space_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,comet22,0.84579375,True,160,3,163,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline2_gpt54_high/segment_scores.jsonl
eval,inner_space,inner_space_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,cometkiwi,0.7645656804733728,True,169,3,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline2_gpt54_high/segment_scores.jsonl
eval,inner_space,inner_space_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx,5.388412309027988,False,169,3,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline2_gpt54_high/segment_scores.jsonl
eval,inner_space,inner_space_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx-qe,5.188843588969287,False,170,3,173,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline2_gpt54_high/segment_scores.jsonl
eval,inner_space,inner_space_pipeline3,pipeline3,,pipeline3,pipeline3,comet22,0.8393762499999999,True,160,3,163,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline3/segment_scores.jsonl
eval,inner_space,inner_space_pipeline3,pipeline3,,pipeline3,pipeline3,cometkiwi,0.7675378698224852,True,169,3,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline3/segment_scores.jsonl
eval,inner_space,inner_space_pipeline3,pipeline3,,pipeline3,pipeline3,metricx,5.511998665756022,False,169,3,172,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline3/segment_scores.jsonl
eval,inner_space,inner_space_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,5.053067620361553,False,170,3,173,results_all_metrics/eval/inner_space/inner_space/inner_space_pipeline3/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_ht,ht,,ht,ht,cometkiwi,0.7065557692307692,True,468,0,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_ht/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_ht,ht,,ht,ht,metricx-qe,5.857221444917476,False,468,0,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_ht/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.7759090277777778,True,432,36,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline1_gemini/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.7966664351851852,True,432,36,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline1_gemini/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx,5.212024282086296,False,432,36,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline1_gemini/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx-qe,3.7898011151270046,False,432,36,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline1_gemini/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,comet22,0.7594319634703196,True,438,30,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline1_gpt54_high/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.7826340182648401,True,438,30,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline1_gpt54_high/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,6.019130198216942,False,438,30,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline1_gpt54_high/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,4.259454878523401,False,438,30,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline1_gpt54_high/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.7700332563510393,True,433,35,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline2_gemini/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.7950055427251732,True,433,35,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline2_gemini/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,5.348226078990288,False,433,35,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline2_gemini/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,3.8599810029356365,False,433,35,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline2_gemini/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,comet22,0.7653691415313225,True,431,37,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline2_gpt54_high/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,cometkiwi,0.7849243619489559,True,431,37,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline2_gpt54_high/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx,5.905738014053648,False,431,37,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline2_gpt54_high/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx-qe,4.136300237257284,False,431,37,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline2_gpt54_high/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline3,pipeline3,,pipeline3,pipeline3,comet22,0.7619091954022988,True,435,33,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline3/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline3,pipeline3,,pipeline3,pipeline3,cometkiwi,0.7846894252873563,True,435,33,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline3/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline3,pipeline3,,pipeline3,pipeline3,metricx,6.096077570267792,False,435,33,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline3/segment_scores.jsonl
eval,kokun_the_girl_from_the_west,kokun_the_girl_from_the_west_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,4.327804817447717,False,435,33,468,results_all_metrics/eval/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west/kokun_the_girl_from_the_west_pipeline3/segment_scores.jsonl
eval,make_me_famous,make_me_famous_ht,ht,,ht,ht,cometkiwi,0.7723758620689656,True,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_ht/segment_scores.jsonl
eval,make_me_famous,make_me_famous_ht,ht,,ht,ht,metricx-qe,4.161248664403784,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_ht/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.8198732142857142,True,112,0,112,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline1_gemini/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.811776724137931,True,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline1_gemini/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx,4.396223117051454,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline1_gemini/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx-qe,3.7735406591974456,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline1_gemini/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,comet22,0.8126657657657658,True,111,1,112,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline1_gpt54_high/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.8087052173913043,True,115,1,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline1_gpt54_high/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,4.718382244006447,False,115,1,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline1_gpt54_high/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,4.029189266329226,False,115,1,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline1_gpt54_high/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.82259375,True,112,0,112,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline2_gemini/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.8095060344827586,True,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline2_gemini/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,4.114187925540167,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline2_gemini/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,3.671357545359381,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline2_gemini/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,comet22,0.8105553571428572,True,112,0,112,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline2_gpt54_high/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,cometkiwi,0.8111206896551725,True,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline2_gpt54_high/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx,4.749815712201184,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline2_gpt54_high/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline2_gpt54_high,pipeline2,gpt54_high,pipeline2_gpt54_high,pipeline2_gpt54_high,metricx-qe,4.1037926499185895,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline2_gpt54_high/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline3,pipeline3,,pipeline3,pipeline3,comet22,0.8104080357142857,True,112,0,112,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline3/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline3,pipeline3,,pipeline3,pipeline3,cometkiwi,0.8086508620689655,True,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline3/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline3,pipeline3,,pipeline3,pipeline3,metricx,4.7376362737910505,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline3/segment_scores.jsonl
eval,make_me_famous,make_me_famous_pipeline3,pipeline3,,pipeline3,pipeline3,metricx-qe,4.075842229456737,False,116,0,116,results_all_metrics/eval/make_me_famous/make_me_famous/make_me_famous_pipeline3/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_ht,ht,,ht,ht,cometkiwi,0.7778542253521127,True,142,0,142,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_ht/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_ht,ht,,ht,ht,metricx-qe,4.732764739825808,False,145,0,145,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_ht/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,comet22,0.8466941605839416,True,137,0,137,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline1_gemini/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,cometkiwi,0.8026901408450704,True,142,0,142,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline1_gemini/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx,4.256169955943014,False,143,0,143,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline1_gemini/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline1_gemini,pipeline1,gemini,pipeline1_gemini,pipeline1_gemini,metricx-qe,4.321278573315719,False,145,0,145,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline1_gemini/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,comet22,0.8348029197080291,True,137,0,137,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline1_gpt54_high/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,cometkiwi,0.7999647887323944,True,142,0,142,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline1_gpt54_high/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx,4.643810478853179,False,143,0,143,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline1_gpt54_high/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline1_gpt54_high,pipeline1,gpt54_high,pipeline1_gpt54_high,pipeline1_gpt54_high,metricx-qe,4.690827633183578,False,145,0,145,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline1_gpt54_high/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,comet22,0.8487591240875912,True,137,0,137,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline2_gemini/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,cometkiwi,0.8015401408450704,True,142,0,142,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline2_gemini/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx,4.064144841336704,False,143,0,143,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline2_gemini/segment_scores.jsonl
eval,mona_s_eyes,mona_s_eyes_pipeline2_gemini,pipeline2,gemini,pipeline2_gemini,pipeline2_gemini,metricx-qe,4.222430955541545,False,145,0,145,results_all_metrics/eval/mona_s_eyes/mona_s_eyes/mona_s_eyes_pipeline2_gemini/segment_scores.jsonl
