pkl,book_slug,source_lang,source_lang_label,chunk_id,metric,ht_score,mt_score,higher_is_better,raw_delta_ht_minus_mt,preference_delta,metric_preference,metric_preference_num,metric_label,human_ht_count,human_mt_count,human_total_count,human_majority_preference,human_majority_num,majority_agrees_with_metric
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,3,paragraph_mean_cometkiwi,0.734925,0.8009,True,-0.0659749999999999,-0.0659749999999999,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,3,paragraph_mean_metricx-qe,4.787481427192688,3.3558926731348038,False,1.4315887540578842,-1.4315887540578842,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,4,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,4,metricx-qe,4.769114017486572,5.584924697875977,False,-0.8158106803894043,0.8158106803894043,HT,1,MetricX-QE,1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,4,paragraph_mean_cometkiwi,0.7547,0.7889,True,-0.03420000000000001,-0.03420000000000001,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,4,paragraph_mean_metricx-qe,3.6211291948954263,3.8949484825134277,False,-0.27381928761800145,0.27381928761800145,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,5,litransproqa,0.8392405063291138,1.0,True,-0.16075949367088616,-0.16075949367088616,MT,-1,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,5,metricx-qe,8.091110229492188,8.607691764831543,False,-0.5165815353393555,0.5165815353393555,HT,1,MetricX-QE,2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,5,paragraph_mean_cometkiwi,0.74834,0.79962,True,-0.05127999999999999,-0.05127999999999999,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,5,paragraph_mean_metricx-qe,3.827344799041748,4.270866870880127,False,-0.443522071838379,0.443522071838379,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,6,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,6,metricx-qe,10.72519588470459,9.76210880279541,False,0.9630870819091797,-0.9630870819091797,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,6,paragraph_mean_cometkiwi,0.731625,0.7945375,True,-0.06291250000000004,-0.06291250000000004,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,6,paragraph_mean_metricx-qe,6.31747131049633,4.371731773018837,False,1.9457395374774933,-1.9457395374774933,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,7,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,7,metricx-qe,9.123220443725586,7.027223587036133,False,2.095996856689453,-2.095996856689453,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,7,paragraph_mean_cometkiwi,0.73712,0.79218,True,-0.05506,-0.05506,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,7,paragraph_mean_metricx-qe,5.9063385963439945,5.524756383895874,False,0.3815822124481203,-0.3815822124481203,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,8,litransproqa,0.981012658227848,0.981012658227848,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,8,metricx-qe,9.328777313232422,9.61322021484375,False,-0.2844429016113281,0.2844429016113281,HT,1,MetricX-QE,2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,8,paragraph_mean_cometkiwi,0.7151782608695653,0.7257652173913044,True,-0.010586956521739133,-0.010586956521739133,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,8,paragraph_mean_metricx-qe,4.557068355705427,4.952122370833936,False,-0.39505401512850913,0.39505401512850913,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,9,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,9,metricx-qe,9.290197372436523,9.198983192443848,False,0.09121417999267578,-0.09121417999267578,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,9,paragraph_mean_cometkiwi,0.7673294117647059,0.7915705882352941,True,-0.02424117647058821,-0.02424117647058821,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,9,paragraph_mean_metricx-qe,4.333375643281376,3.332692677483839,False,1.000682965797537,-1.000682965797537,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,10,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,10,metricx-qe,10.421541213989258,10.53443717956543,False,-0.11289596557617188,0.11289596557617188,HT,1,MetricX-QE,2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,10,paragraph_mean_cometkiwi,0.7647818181818182,0.7917,True,-0.02691818181818173,-0.02691818181818173,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,10,paragraph_mean_metricx-qe,4.053883395411751,4.0288009372624485,False,0.025082458149302767,-0.025082458149302767,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,11,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,11,metricx-qe,8.463990211486816,10.492592811584473,False,-2.0286026000976562,2.0286026000976562,HT,1,MetricX-QE,2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,11,paragraph_mean_cometkiwi,0.75469,0.78623,True,-0.03154000000000001,-0.03154000000000001,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,11,paragraph_mean_metricx-qe,4.278757774829865,4.4823884010314945,False,-0.20363062620162964,0.20363062620162964,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,12,litransproqa,0.8455696202531645,1.0,True,-0.1544303797468355,-0.1544303797468355,MT,-1,LitTransProQA,1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,12,metricx-qe,10.213109016418457,8.00784969329834,False,2.205259323120117,-2.205259323120117,MT,-1,MetricX-QE,1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,12,paragraph_mean_cometkiwi,0.6942941176470588,0.7539941176470588,True,-0.059699999999999975,-0.059699999999999975,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,12,paragraph_mean_metricx-qe,7.0894256023799676,4.167242625180413,False,2.9221829771995544,-2.9221829771995544,MT,-1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,13,litransproqa,0.8430379746835442,1.0,True,-0.15696202531645576,-0.15696202531645576,MT,-1,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,13,metricx-qe,11.858885765075684,10.409387588500977,False,1.449498176574707,-1.449498176574707,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,13,paragraph_mean_cometkiwi,0.6498714285714285,0.7541,True,-0.10422857142857145,-0.10422857142857145,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,13,paragraph_mean_metricx-qe,5.9532418591635565,4.9882170132228305,False,0.965024845940726,-0.965024845940726,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,14,litransproqa,0.7082278481012658,1.0,True,-0.2917721518987342,-0.2917721518987342,MT,-1,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,14,metricx-qe,11.253397941589355,10.394744873046875,False,0.8586530685424805,-0.8586530685424805,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,14,paragraph_mean_cometkiwi,0.7242714285714286,0.7493142857142857,True,-0.025042857142857144,-0.025042857142857144,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,14,paragraph_mean_metricx-qe,5.056490250996181,4.460307053157261,False,0.5961831978389203,-0.5961831978389203,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,15,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,15,metricx-qe,8.528244018554688,8.34063720703125,False,0.1876068115234375,-0.1876068115234375,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,15,paragraph_mean_cometkiwi,0.76427,0.82385,True,-0.059579999999999966,-0.059579999999999966,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,15,paragraph_mean_metricx-qe,5.0414708912372586,3.08176903128624,False,1.9597018599510188,-1.9597018599510188,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,16,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,16,metricx-qe,11.978919982910156,10.007373809814453,False,1.9715461730957031,-1.9715461730957031,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,16,paragraph_mean_cometkiwi,0.691309090909091,0.7673727272727273,True,-0.07606363636363633,-0.07606363636363633,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,16,paragraph_mean_metricx-qe,5.807383304292506,4.135142120448026,False,1.6722411838444797,-1.6722411838444797,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,17,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,17,metricx-qe,8.90589427947998,8.36368465423584,False,0.5422096252441406,-0.5422096252441406,MT,-1,MetricX-QE,1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,17,paragraph_mean_cometkiwi,0.78035,0.8015833333333333,True,-0.021233333333333326,-0.021233333333333326,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,17,paragraph_mean_metricx-qe,4.096634427706401,4.270607153574626,False,-0.1739727258682251,0.1739727258682251,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,18,litransproqa,0.9588607594936708,1.0,True,-0.04113924050632922,-0.04113924050632922,MT,-1,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,18,metricx-qe,9.304555892944336,10.867364883422852,False,-1.5628089904785156,1.5628089904785156,HT,1,MetricX-QE,2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,18,paragraph_mean_cometkiwi,0.7457,0.79295,True,-0.047250000000000014,-0.047250000000000014,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,18,paragraph_mean_metricx-qe,6.126041233539581,5.89708536863327,False,0.22895586490631104,-0.22895586490631104,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,19,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,19,metricx-qe,7.499934673309326,7.584059238433838,False,-0.08412456512451172,0.08412456512451172,HT,1,MetricX-QE,2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,19,paragraph_mean_cometkiwi,0.7429,0.78075,True,-0.03785000000000005,-0.03785000000000005,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,19,paragraph_mean_metricx-qe,4.168271422386169,3.9701164066791534,False,0.198155015707016,-0.198155015707016,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,20,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,20,metricx-qe,6.460050106048584,5.970778942108154,False,0.4892711639404297,-0.4892711639404297,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,20,paragraph_mean_cometkiwi,0.7234666666666666,0.7993,True,-0.07583333333333342,-0.07583333333333342,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,20,paragraph_mean_metricx-qe,4.4815567334493,4.436380545298259,False,0.045176188151041075,-0.045176188151041075,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,21,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,21,metricx-qe,6.263205051422119,6.78004789352417,False,-0.5168428421020508,0.5168428421020508,HT,1,MetricX-QE,1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,21,paragraph_mean_cometkiwi,0.7597499999999999,0.7839499999999999,True,-0.0242,-0.0242,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,21,paragraph_mean_metricx-qe,5.066197633743286,5.305440425872803,False,-0.2392427921295166,0.2392427921295166,HT,1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,22,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,22,metricx-qe,7.668571949005127,6.732807636260986,False,0.9357643127441406,-0.9357643127441406,MT,-1,MetricX-QE,1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,22,paragraph_mean_cometkiwi,0.7541285714285714,0.7901857142857143,True,-0.0360571428571429,-0.0360571428571429,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,22,paragraph_mean_metricx-qe,4.446606772286551,3.841469935008458,False,0.6051368372780934,-0.6051368372780934,MT,-1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,23,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,23,metricx-qe,12.098925590515137,9.728006362915039,False,2.3709192276000977,-2.3709192276000977,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,23,paragraph_mean_cometkiwi,0.7116529411764706,0.7607470588235294,True,-0.049094117647058844,-0.049094117647058844,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,23,paragraph_mean_metricx-qe,4.883477670304916,3.8713897116043987,False,1.012087958700517,-1.012087958700517,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,24,litransproqa,0.7240506329113924,1.0,True,-0.2759493670886076,-0.2759493670886076,MT,-1,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,24,metricx-qe,8.366429328918457,8.785299301147461,False,-0.4188699722290039,0.4188699722290039,HT,1,MetricX-QE,2,0,2,HT,1,True
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,24,paragraph_mean_cometkiwi,0.6964125,0.7700374999999999,True,-0.07362499999999994,-0.07362499999999994,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,24,paragraph_mean_metricx-qe,5.593379318714142,4.163948401808739,False,1.4294309169054031,-1.4294309169054031,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,25,litransproqa,0.46962025316455697,0.8449367088607594,True,-0.3753164556962025,-0.3753164556962025,MT,-1,LitTransProQA,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,25,metricx-qe,7.981476306915283,6.260791778564453,False,1.72068452835083,-1.72068452835083,MT,-1,MetricX-QE,2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,25,paragraph_mean_cometkiwi,0.727375,0.76685,True,-0.03947500000000004,-0.03947500000000004,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
sisters_in_yellow_ja_en,sisters_in_yellow,ja,Japanese,25,paragraph_mean_metricx-qe,4.213073626160622,3.1979580968618393,False,1.0151155292987823,-1.0151155292987823,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,0,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,1,1,2,tie,0,True
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,0,metricx-qe,7.663864612579346,6.094340801239014,False,1.569523811340332,-1.569523811340332,MT,-1,MetricX-QE,1,1,2,tie,0,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,0,paragraph_mean_cometkiwi,0.8283,0.83958,True,-0.011279999999999957,-0.011279999999999957,MT,-1,COMETKiwi (paragraph mean),1,1,2,tie,0,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,0,paragraph_mean_metricx-qe,4.321596908569336,3.7999683380126954,False,0.5216285705566404,-0.5216285705566404,MT,-1,MetricX-QE (paragraph mean),1,1,2,tie,0,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,1,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,1,metricx-qe,6.101868152618408,5.957133769989014,False,0.14473438262939453,-0.14473438262939453,MT,-1,MetricX-QE,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,1,paragraph_mean_cometkiwi,0.8003,0.8142,True,-0.013900000000000023,-0.013900000000000023,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,1,paragraph_mean_metricx-qe,3.46655003229777,3.6707205772399902,False,-0.2041705449422202,0.2041705449422202,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,2,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,2,metricx-qe,7.497058868408203,6.456070423126221,False,1.0409884452819824,-1.0409884452819824,MT,-1,MetricX-QE,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,2,paragraph_mean_cometkiwi,0.7092499999999999,0.77275,True,-0.06350000000000011,-0.06350000000000011,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,2,paragraph_mean_metricx-qe,5.853880882263184,5.6025230884552,False,0.2513577938079834,-0.2513577938079834,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,3,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,3,metricx-qe,7.422418594360352,8.216203689575195,False,-0.7937850952148438,0.7937850952148438,HT,1,MetricX-QE,2,0,2,HT,1,True
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,3,paragraph_mean_cometkiwi,0.7321875,0.79475,True,-0.06256249999999997,-0.06256249999999997,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,3,paragraph_mean_metricx-qe,6.114898592233658,5.440965861082077,False,0.6739327311515808,-0.6739327311515808,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,4,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,4,metricx-qe,8.065995216369629,8.035384178161621,False,0.030611038208007812,-0.030611038208007812,MT,-1,MetricX-QE,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,4,paragraph_mean_cometkiwi,0.727925,0.763675,True,-0.03574999999999995,-0.03574999999999995,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,4,paragraph_mean_metricx-qe,4.577330648899078,5.1054752469062805,False,-0.5281445980072021,0.5281445980072021,HT,1,MetricX-QE (paragraph mean),2,0,2,HT,1,True
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,5,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,5,metricx-qe,8.05388069152832,6.07944917678833,False,1.9744315147399902,-1.9744315147399902,MT,-1,MetricX-QE,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,5,paragraph_mean_cometkiwi,0.8034541666666667,0.83895,True,-0.03549583333333328,-0.03549583333333328,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,5,paragraph_mean_metricx-qe,4.827230612436931,3.847859501838684,False,0.9793711105982466,-0.9793711105982466,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,6,litransproqa,0.6664556962025315,1.0,True,-0.33354430379746847,-0.33354430379746847,MT,-1,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,6,metricx-qe,5.334464073181152,4.5021891593933105,False,0.8322749137878418,-0.8322749137878418,MT,-1,MetricX-QE,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,6,paragraph_mean_cometkiwi,0.75685,0.77345,True,-0.016599999999999948,-0.016599999999999948,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,6,paragraph_mean_metricx-qe,5.128042936325073,4.1787965297698975,False,0.9492464065551758,-0.9492464065551758,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,7,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,7,metricx-qe,7.793936252593994,6.62478494644165,False,1.1691513061523438,-1.1691513061523438,MT,-1,MetricX-QE,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,7,paragraph_mean_cometkiwi,0.756225,0.800275,True,-0.04404999999999992,-0.04404999999999992,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,7,paragraph_mean_metricx-qe,5.339691698551178,4.177233278751373,False,1.1624584197998047,-1.1624584197998047,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,8,litransproqa,1.0,1.0,True,0.0,0.0,tie,0,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,8,metricx-qe,7.731680393218994,6.864481449127197,False,0.8671989440917969,-0.8671989440917969,MT,-1,MetricX-QE,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,8,paragraph_mean_cometkiwi,0.7664666666666666,0.7967000000000001,True,-0.030233333333333445,-0.030233333333333445,MT,-1,COMETKiwi (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,8,paragraph_mean_metricx-qe,5.43853219350179,4.858357906341553,False,0.5801742871602373,-0.5801742871602373,MT,-1,MetricX-QE (paragraph mean),2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,9,litransproqa,0.981012658227848,1.0,True,-0.018987341772152,-0.018987341772152,MT,-1,LitTransProQA,2,0,2,HT,1,False
symphony_of_monsters_fr_en,symphony_of_monsters,fr,French,9,metricx-qe,7.7067413330078125,6.651506423950195,False,1.0552349090576172,-1.0552349090576172,MT,-1,MetricX-QE,2,0,2,HT,1,False
